kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
549;0300-1500;1234567;ARS;SBA Radio;A;ME;Qurayyat;1;;
549;0000-2400;1234567;ARS;SBA Radio;A;ME;Rafha/Al-Jumaimah;1;;
549;0000-2400;1234567;ARS;SBA Radio;A;ME;Ar Rass;1;;
549;0000-2400;1234567;ARS;SBA Radio;A;ME;Jizan/Gizan;1;;
549;0400-2200;1234567;IRL;Spirit Radio;E;IRL;Carrickroe;1;;
549;0430-2320;1234567;NIG;Radio Kano AM;;NIG;Kano/Tukuntawa;1;;
549;0500-2300;1234567;NIG;Voice of Ekiti;;NIG;Ifaki;1;;
549;1500-2100;1234567;RKS;RTK Radio Kosova 1;;RKS;Obilić/Obiliq (Kastriot);1;;
549;0000-2400;tent;UKR;Ukraine Radio 1 / Ukrainske Radyo;UK;EEu;;1;;
549;0300-0500;1234567;SVN;Radio Slovenija 1;SV;SVN;Beli Križ;1;;
549;0500-2300;1234567;SVN;Radio Koper;SV;SVN;Beli Križ;1;;
549;2300-0500;234567;SVN;Radio Slovenija 1;SV;SVN;Beli Križ;1;;
549;0000-2400;1234567;AUS;2CR ABC Central West NSW;E;AUS;Cumnock/Orange;1;;
549;0025-0410;1234567;IND;AIR East;E,HI;SAS;Ranchi A;1;;
549;0630-1741;7;IND;AIR East;E,HI;SAS;Ranchi A;1;;
549;0700-0950;1234567;IND;AIR East;E,HI;SAS;Ranchi A;1;;
549;1000-1100;123456;IND;AIR East;;SAS;Ranchi A;1;;
549;1130-1741;123456;IND;AIR East;E,HI;SAS;Ranchi A;1;;
549;1130-1800;1234567;IND;AIR West DRM;HI;SAS;Mumbai B/Bombay;1;;
549;1200-1800;7;IND;AIR West DRM;HI;SAS;Mumbai B/Bombay;1;;
549;2355-1035;1234567;IND;AIR West DRM;HI;SAS;Mumbai B/Bombay;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Uxin/Wushen/NMTS854;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Alxa Zuoqi/Alasha Jegün Qosiyu/NMTS782;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Otog/Etuoke/NMTS853;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Badain Jaran/Badanjilin/NMTS754;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Wuhai;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ordos/NMTS881;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Hanggin Qi/NMTS843;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Baotou/NMTS530;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Linhe/NMTS691;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Hohhot/NMTS610;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ulanqab/NMTS585;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Urad Houqi/NMTS871;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ulan Hua/NMTS078;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Urad Zhongqi/NMTS733;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Darhan Muminggan/NMTS863;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ejin/NMTS788;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Zhengxiangbaiqi/NMTS851;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Kulun/NMTS715;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Saihan Tal/NMTS731;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Naiman/NMTS734;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Wudan/NMTS804;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Hexigten/NMTS052;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Daban/NMTS805;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Erenhot/Erlian/NMTS872;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Kailu/NMTS727;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Tianshan/NMTS806;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Xilinhot/NMTS680;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Horqin/NMTS787;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Jarud/Zalute/NMTS751;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Baiyinhushuo/NMTS729;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Tuquan/NMTS728;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Dong Wuzhumuqin Qi/NMTS732;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Bayinhushuo/NMTS077;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ulanhot/NMTS825;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Jalaid/Zalaite/NMTS775;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Arxan/A'ershan/NMTS768;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Zhalantun/NMTS696;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Amgulang/NMTS718;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Morin Dawa Daur/NMTS794;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Xin Barag Youqi/NMTS719;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Hailar/NMTS861;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Yakeshi/NMTS785;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Manzhouli/NMTS717;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Ergun/NMTS712;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Oroqen/Elunchun/NMTS051;1;;
549;2025-1805;134567;CHN;CNR 1;M;FE;Genhe/NMTS721;1;;
549;2130-1430;134567;CHN;CNR 1;M;FE;Chifeng/Ulankhad/NMTS915;1;;
549;2055-1705;134567;CHN;CNR 5 Zhonghua zhi Sheng;M;FE;Putian/NRTA824;1;;
549;1200-0800;7;PHL;DWRB-AM Radyo Pilipinas Naga Naga;E,TAG;SEA;Naga City;1;;
549;2000-1100;12345;PHL;DWRB-AM Radyo Pilipinas Naga Naga;E,TAG;SEA;Naga City;1;;
549;2300-1100;6;PHL;DWRB-AM Radyo Pilipinas Naga Naga;E,TAG;SEA;Naga City;1;;
549;2200-1000;1234567;PHL;DXHM-AM Radyo Totoo Davao Oriental;CEB,TAG;SEA;Mati City/Madang;1;;
549;0000-2400;1234567;NZL;Gold AM;E;Oc;Nelson/Stoke;1;;
549;0000-2400;1234567;J;JOAP NHK Radio 1 Okinawa;J;FE;Naha/Tomigusuku;1;;
549;0000-2400;1234567;NZL;NZs Rhema;E;Oc;Kaitaia/Awanui;1;;
549;2145-1800;1234567;INS;Radio Inyong;IN;SEA;Depok;1;;
549;2200-1700;1234567;THA;Sor. Wor. Sor.;;SEA;Mukdahan;1;;
549;2200-1700;1234567;THA;Sor. Wor. Sor.;T;SEA;Lampang/Chiang Mai Road;1;;
549;0300-0600;1234567;TJK;TR2 Sadoi Dushanbe (Voice of Dushanbe);TJ;CAS;Dushanbe;1;;
549;0600-0800;1234567;TJK;TR2 Sadoi Dushanbe (Voice of Dushanbe);R;CAS;Dushanbe;1;;
549;0800-1400;1234567;TJK;TR2 Sadoi Dushanbe (Voice of Dushanbe);TJ;CAS;Dushanbe;1;;
549;1400-1600;1234567;TJK;TR2 Sadoi Dushanbe (Voice of Dushanbe);R;CAS;Dushanbe;1;;
549;1600-1900;1234567;TJK;TR2 Sadoi Dushanbe (Voice of Dushanbe);TJ;CAS;Dushanbe;1;;
549;2145-1700;1234567;VTN;Voice of Vietnam 2;VN;SEA;My Van/Bần Yên Nhân-VN3;1;;
549;0000-2400;134567;CHN;Zhengzhou News Radio;M;FE;Zhengzhou/HETS804;1;;
549;0000-2400;1234567;NZL;SEN;E;Oc;Hastings, Hawke’s Bay;1;;
550;0000-2400;1234567;ALS;KTZN ESPN 550 The Zone;E;ALS;Anchorage;1;;
550;1100-0300;1234567;CTR;TISCL Radio Santa Clara;S;CTR;Ciudad Quesada;1;;
550;0000-2400;1234567;CUB;Radio Rebelde;S;CUB;Pinar del Río/CTOM1;1;;
550;0000-2400;1234567;HND;HRXT ABC Radio;S;HND;Tegucigalpa;1;;
550;0000-2400;1234567;HND;HRXD Radio Manantial;S;HND;San Marcos;1;;
550;0000-2400;1234567;HWA;KNUI Bloomberg Maui;E;HWA;Wailuku;1;;
550;0000-2400;1234567;MEX;XEPL La Super Estación;S;MEX;Ciudad Cuauhtémoc;1;;
550;0000-2400;1234567;MEX;XEGNAY Radio Aztlán;S;MEX;Tepic;1;;
550;0000-2400;1234567;PTR;WPAB 550 Ponce;E;PTR;Ponce;1;;
550;0000-2400;1234567;USA;WSAU 550 & 99.9;E;USA;Wausau, WI;1;;
550;0000-2400;1234567;USA;WDUN News Talk AM 550;E;USA;Gainesville, GA;1;;
550;0000-2400;1234567;USA;KARI Kari 55 AM Word Radio;E;USA;Blaine, WA;1;;
550;0000-2400;1234567;USA;KBOW Country 550;E;USA;Butte, MT;1;;
550;0000-2400;1234567;USA;KCRS Newstalk 550 AM;E;USA;Midland, TX;1;;
550;0000-2400;1234567;USA;KFRM 550 AM;E;USA;Salina, KS;1;;
550;0000-2400;1234567;USA;KFYI News/Talk 550;E;USA;Phoenix, AZ;1;;
550;0000-2400;1234567;USA;KFYR 550 AM;E;USA;Bismarck, ND;1;;
550;0000-2400;1234567;USA;KOAC Oregon Public Broadcasting;E;USA;Corvallis, OR;1;;
550;0000-2400;1234567;USA;KRAI 55 Country;E;USA;Craig, CO;1;;
550;0000-2400;1234567;USA;The Big 5-50 KTRS;E;USA;St. Louis, MO;1;;
550;0000-2400;1234567;USA;550 KTSA;E;USA;San Antonio, TX;1;;
550;0000-2400;1234567;USA;KUZZ AM 55/FM 107.9;E;USA;Bakersfield, CA;1;;
550;0000-2400;1234567;USA;WAYR WAY Radio;E;USA;Fleming Island, FL;1;;
550;0000-2400;1234567;USA;WDEV Radio Vermont;E;USA;Waterbury, VT;1;;
550;0000-2400;1234567;USA;WGR Sports Radio 550;E;USA;Buffalo, NY;1;;
550;0000-2400;1234567;USA;WKRC 55 KRC;E;USA;Cincinnati, OH;1;;
550;0000-2400;1234567;USA;WSVA 92.1 FM and 550 AM;E;USA;Harrisonburg, VA;1;;
550;0000-2400;1234567;USA;KLLV The Love Country;E;USA;Breen, CO;1;;
550;0000-2400;1234567;USA;WIOZ 550 AM;E;USA;Pinehurst, NC;1;;
550;0000-2400;1234567;USA;WAME Real Country 92.9;E;USA;Statesville, NC;1;;
550;0000-2400;1234567;USA;WSJW Relevant Radio;E;USA;Pawtucket, RI;1;;
550;0000-2400;1234567;B;Rádio Mais AM 550;P;B;Sinop;1;;
550;0000-2400;1234567;B;ZYL263 Super Rede Boa Vontade;P;B;Montes Claros-a;1;;
550;0000-2400;1234567;PRU;Radio Bacan Sat;S;PRU;Tacna-b;1;;
550;0000-2400;1234567;B;Rádio Igaraçu Parnaíba;P;B;Parnaíba/Ilha do Tabuleiro;1;;
550;0000-2400;1234567;B;ZYK700 Super Rede Boa Vontade;P;B;Sertãozinho;1;;
550;0000-2400;1234567;B;ZYL225 Rádio Cataguases;P;B;Cataguases;1;;
550;0000-2400;1234567;PRG;ZP48;S;PRG;Mariscal Estigarribia;1;;
550;0000-2400;1234567;B;ZYK578 Rádio Mantiqueira;P;B;Cruzeiro-a;1;;
550;0000-2400;1234567;PRG;ZP16 Radio Parque;S;PRG;Ciudad del Este-a;1;;
550;0000-2400;1234567;B;Rádio Banda B;P;B;Piraquara/Itaqui-a;1;;
550;0000-2400;1234567;B;Rádio Santa Cruz;P;B;Santa Cruz do Sul;1;;
550;0000-2400;1234567;URG;Radio Colonia;S;URG;Colonia del Sacramento;1;;
550;0000-2400;1234567;CHL;Radio Corporación de Concepción;S;CHL;Concepción-i;1;;
550;0000-2400;1234567;CHL;CD55 Radio Voz de la Tierra;S;CHL;Angol;1;;
550;0000-2400;1234567;ARG;AM550 La Primera;S;ARG;Neuquén-a;1;;
550;0000-2400;1234567;B;ZYH644 Rádio Vale do Quinçoê;P;B;Acopiara;1;;
550;0000-2400;1234567;B;Rede Aleluia Garanhuns;P;B;Garanhuns-b;1;;
550;0000-2400;1234567;B;ZYI902 Rádio Serra da Capivara;P;B;São Raimundo Nonato;1;;
550;0000-2400;1234567;VEN;Radio Mundial;S;VEN;Caracas-h;1;;
550;0000-2400;1234567;CLM;HJHF Radio Nacional de Colombia;S;CLM;Marinilla;1;;
558;0600-1900;1234567;ALG;Radio Ouargla;;NAf;Touggourt;1;;
558;0000-2400;1234567;ARS;SBA Al-Quran al-Karim;A;ME;Abha;1;;
558;0000-2400;1234567;BOT;Radio Botswana 1;;BOT;Muchenje;1;;
558;0000-2400;1234567;E;RNE Radio 5;S;E;València/El Palmar;1;;
558;0000-2400;1234567;E;RNE Radio 5;S;E;San Sebastián/Biribilondo-Zubieta;1;;
558;0000-2400;1234567;E;RNE Radio 5;S;E;La Coruña/Monte Pastoriza;1;;
558;0400-2200;1234567;EGY;ERTU Educational;A;ME;Abu Zabal;1;;
558;0000-2400;1234567;G;Panjab Radio;E;G;Crystal Palace;1;;
558;0200-1630;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Iranshahr;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Tehran;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Azarshahr;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Sirjan;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Shiraz/Dehnow;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Mashhad/Gaem;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Birjand;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Gonbad-e Qabus;1;;
558;1430-0220;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Bushehr;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Ardakan;1;;
558;0030-1830;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Esfahan/Habibabad;1;;
558;0130-2030;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Bojnurd;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Kiashahr;1;;
558;0230-1830;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Hamadan;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Shushtar;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Shahr-e Kord;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Qazvin;1;;
558;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Chah Bahar;1;;
558;0030-1730;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Yazd/Fahraj;1;;
558;0024-2205;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Zanjan/Bonab;1;;
558;0300-2005;1234567;KEN;KBC Western Service;;KEN;Kapsimotwa;1;;
558;0253-2200;1234567;MWI;MBC Radio 1;;MWI;Karonga;1;;
558;0000-2400;1234567;ROU;Radio România Actualități;RO;ROU;Târgu Jiu;1;;
558;0445-2300;1234567;SVN;Muravidéki Magyar Rádió;HU;HNG;Murska Sobota/Nemčavci;1;;
558;2300-0445;1234567;SVN;Radio Slovenija 1;SV;SVN;Murska Sobota/Nemčavci;1;;
558;0000-2400;1234567;AUS;4AM Radio 4AM;E;AUS;Atherton/Mareeba;1;;
558;0000-2400;1234567;AUS;4GY Classic Hits 558;E;AUS;Gympie/Wolvi;1;;
558;0000-2400;1234567;AUS;6WA ABC Great Southern WA;E;AUS;Wagin/Arthur River Road;1;;
558;0000-0505;1234567;IND;AIR North East DRM;E,HI;SAS;Dibrugarh;1;;
558;0630-0930;1234567;IND;AIR North East DRM;E,HI;SAS;Dibrugarh;1;;
558;1000-1700;1234567;IND;AIR North East DRM;E,HI;SAS;Dibrugarh;1;;
558;1000-1100;123456;IND;AIR West;HI,MAR;SAS;Mumbai B/Bombay;1;;
558;1130-1840;123456;IND;AIR West;HI,MAR;SAS;Mumbai B/Bombay;1;;
558;1200-1840;7;IND;AIR West;HI,MAR;SAS;Mumbai B/Bombay;1;;
558;2355-1000;123456;IND;AIR West;HI,MAR;SAS;Mumbai B/Bombay;1;;
558;0000-0400;1234567;BGD;Bangladesh Betar;BE,E;SAS;Khulna/Noapara (Jessore);1;;
558;0600-1715;1234567;BGD;Bangladesh Betar;BE,E;SAS;Khulna/Noapara (Jessore);1;;
558;0000-2400;1234567;PHL;DZXL-AM RMN Manila Manila;E,TAG;SEA;Obando/Paco;1;;
558;0000-2400;1234567;CHN;Fujian News Radio – Fujian Xinwen Zonghe Guangbo;M;FE;Jianyang/FJTS801;1;;
558;0000-2400;1234567;CHN;Fujian Xinwen Zonghe Guangbo;M;FE;Xiamen/Amoy/FJTS202;1;;
558;0000-2400;1234567;CHN;Fujian Xinwen Zonghe Guangbo;M;FE;Longyan/FJTS601;1;;
558;0000-2400;1234567;CHN;Fujian Xinwen Zonghe Guangbo;M;FE;Xiapu/FJTS904;1;;
558;2155-1600;1234567;CHN;Fujian Xinwen Zonghe Guangbo;M;FE;Pingtan/FJTS302;1;;
558;2130-1800;1234567;CHN;GDT Nongmin Guangbo;M;FE;Shijiazhuang/HBTS717;1;;
558;2130-1800;1234567;CHN;GDT Nongmin Guangbo;M;FE;Baoding/HBTS662;1;;
558;0000-2400;1234567;NZL;Gold AM;E;Oc;Invercargill/Dacre;1;;
558;1950-1800;1234567;KOR;HLQH KBS 2 Radio;K;FE;Yeong-il;1;;
558;0000-1800;7;J;JOCR CRK Radio Kansai;J;FE;Kobe;1;;
558;0000-1800;123456;J;JOCR CRK Radio Kansai;J;FE;Kobe;1;;
558;2000-2400;7;J;JOCR CRK Radio Kansai;J;FE;Kobe;1;;
558;2100-1600;1234567;CHN;Nujiang Guangbo Dianshitai;;FE;Lushui;1;;
558;0000-2400;1234567;FJI;Radio Fiji 1;FJ;Oc;Naulu;1;;
558;2200-1700;1234567;THA;Sor. Wor. Thor. (Radio Thailand);T;SEA;Kanchanaburi;1;;
558;2300-1805;1234567;CHN;Uighur General Service - Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Hutubi/XJTS631;1;;
558;2300-1805;1234567;CHN;Uighur General Service - Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Hutubi/XJTS631;1;;
558;2300-1805;1234567;CHN;Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Yutian/Keriya/XJTS8111;1;;
558;2300-1805;1234567;CHN;Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Guma/Pishan/XJTS8110;1;;
558;2300-1805;1234567;CHN;Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Kashgar/Kashi/XJTS635;1;;
558;2300-1805;1234567;CHN;Xinjang Uyghurche Merkeze Khalyk Radiyo;UI;FE;Bay/Baicheng/XJTS2071;1;;
560;0000-2400;1234567;CAN;560 CFOS;E;CAN;Owen Sound, ON;1;;
560;0000-2400;1234567;CAN;CBDN CBC North;E;CAN;Dawson, YT;1;;
560;0000-2400;1234567;CUB;Radio Rebelde;S;CUB;Ciego de Ávila/CTOM1;1;;
560;1200-0500;1234567;GTM;TGRV Radio 5-60;S;GTM;Ciudad de Guatemala;1;;
560;0000-2400;1234567;GTM;Radio Quetzal;S;GTM;Malacatán;1;;
560;0000-2400;1234567;HND;HRPX Radio Reloj;S;HND;San Pedro Sula;1;;
560;0000-2400;1234567;MEX;XEMZA Sol FM;S;MEX;Cihuatlán;1;;
560;0000-2400;1234567;MEX;XESRD La Tremenda;S;MEX;Santiago Papasquiaro;1;;
560;0000-2400;1234567;MEX;XEOC Radio Chapultepec;S;MEX;México D.F/Av. Chapultepec 473;1;;
560;0000-2400;1234567;MEX;XEGIK La Acerera;S;MEX;Monclova;1;;
560;0000-2400;1234567;PNR;HOH2 RPC Radio;S;PNR;Río Alejandro;1;;
560;0000-2400;1234567;USA;KLVI NewsTalk 560;E;USA;Beaumont, TX;1;;
560;0000-2400;1234567;USA;KLZ 560 AM;E;USA;Denver, CO;1;;
560;0000-2400;1234567;USA;KMON Country Radio 560 AM;E;USA;Great Falls, MT;1;;
560;0000-2400;1234567;USA;KPQ Newsradio 560;E;USA;Wenatchee, WA;1;;
560;0000-2400;1234567;USA;KSFO Hot Talk 560;E;USA;San Francisco, CA;1;;
560;0000-2400;1234567;USA;KWTO News-Talk 560;E;USA;Springfield, MO;1;;
560;0000-2400;1234567;USA;WEBC Sasquatch 106.5;E;USA;Duluth, MN;1;;
560;0000-2400;1234567;USA;WFIL AM 560;E;USA;Philadelphia, PA;1;;
560;0000-2400;1234567;USA;WFRB Willie 106.7/560;E;USA;Frostburg, MD;1;;
560;0000-2400;1234567;USA;Newsradio WGAN;E;USA;Portland, ME;1;;
560;0000-2400;1234567;USA;Sports 56 WHBQ;E;USA;Memphis, TN;1;;
560;0000-2400;1234567;USA;WHYN NewsRadio 560;E;USA;Springfield, MA;1;;
560;0000-2400;1234567;USA;WIND AM 560 The Answer;E;USA;Chicago, IL;1;;
560;0000-2400;1234567;USA;The Ball WOOF 560;E;USA;Dothan, AL;1;;
560;0000-2400;1234567;USA;WQAM AM 560 Sports;E;USA;Miami, FL;1;;
560;0000-2400;1234567;USA;News Radio 560 WVOC;E;USA;Columbia, SC;1;;
560;0000-2400;1234567;USA;WJLS News Network;E;USA;Beckley, WV;1;;
560;0000-2400;1234567;USA;WNSR Sports Radio 560 / 95.5;E;USA;Brentwood, TN;1;;
560;0000-2400;1234567;USA;WMIK Family Radio;E;USA;Middlesboro, KY;1;;
560;0000-2400;1234567;USA;KBLU News Talk Radio 560;E;USA;Yuma, AZ;1;;
560;0000-2400;1234567;USA;WGAI 560 AM/Gregory Gospel Radio;E;USA;Elizabeth City, NC;1;;
560;0000-2400;1234567;USA;WRDT The Word AM 560;E;USA;Monroe, MI;1;;
560;1000-0500;123456;PRU;Radio Oriente;S;PRU;Lima-b;1;;
560;1100-2300;7;PRU;Radio Oriente;S;PRU;Lima-b;1;;
560;0000-2400;1234567;B;ZYH456 Rádio Jornal de Itabuna;P;B;Itabuna-c;1;;
560;0000-2400;1234567;BOL;Radio El Mundo;S;BOL;La Paz-a;1;;
560;0000-2400;1234567;B;ZYH769 Radio Sul Goiânia;P;B;Quirinópolis-a;1;;
560;0000-2400;1234567;B;ZYL277 Rádio Difusora AM 560;P;B;Patrocínio-a;1;;
560;0000-2400;1234567;EQA;HCAK2 CRE Satelital;S;EQA;Guayaquil-f;1;;
560;0000-2400;1234567;B;ZYH887 Rádio Educadora do Maranhão Rural;P;B;São Luís/Sá Viana;1;;
560;0855-0300;1234567;ARG;Radio Nacional La Quiaca;S;ARG;La Quiaca;1;;
560;0000-2400;1234567;B;Rádio Costa do Sol;P;B;Araruama;1;;
560;0000-2400;1234567;B;ZYJ214 Rádio Londrina;P;B;Londrina-g;1;;
560;0000-2400;1234567;B;Rádio Paulista/Rádio Deus é Amor;P;B;São Paulo-p;1;;
560;0000-2400;1234567;B;Tua Rádio São Francisco;P;B;Caxias do Sul-a;1;;
560;0900-0500;1234567;ARG;LT15 Radio del Litoral;S;ARG;Concordia-a;1;;
560;0000-2400;1234567;ARG;LV1 Radio Colon;S;ARG;San Juan-c;1;;
560;0900-0400;1234567;ARG;LRA13 Radio Nacional;S;ARG;Bahía Blanca-c;1;;
560;1000-0400;1234567;ARG;LRA9 Radio Nacional;S;ARG;Esquel;1;;
560;0000-2400;1234567;B;ZYH604 Rádio Educadora Jaguaribana;P;B;Limoeiro do Norte;1;;
560;0000-2400;1234567;PRU;OBX1H Radiomar;S;PRU;Chiclayo-e;1;;
560;0000-2400;1234567;B;ZYI695 Rádio Mana;P;B;Mamanguape;1;;
560;0000-2400;1234567;PRU;Radio Bacan Sat;S;PRU;Sicaya;1;;
560;0000-2400;1234567;CLM;HJGS Radio Nacional de Colombia;S;CLM;Tunja-e;1;;
560;0000-2400;1234567;GUY;NCN Voice of Guyana/BBC WS;S;GUY;Vreed en Hoop;1;;
567;0000-2400;1234567;AFS;Cape Talk;E;AFS;Klipheuwel;1;;
567;0000-2400;1234567;ARS;SBA Al-Quran al-Karim;A;ME;Jeddah/Bahrah;1;;
567;0000-2400;1234567;ARS;SBA Al-Quran al-Karim;A;ME;Afif;1;;
567;0000-2400;1234567;E;RNE Radio 5;;;Murcia/Torre de Cotillas;1;;
567;0200-2110;1234567;KEN;KBC Radio Taifa;;KEN;Garissa;1;;
567;0500-2300;1234567;NIG;Imo Broadcasting Corporation;;NIG;Owerri;1;;
567;0000-2400;1234567;ROU;Radio România Actualități;RO;ROU;Satu Mare;1;;
567;0000-2400;1234567;ROU;Radio România Actualități;RO;ROU;Brașov/Bod Colonie;1;;
567;0000-2400;1234567;SYR;SRTV 1;A;SYR;Damascus/Adrā;1;;
567;0000-2400;1234567;AUS;2BH Super Network;E;AUS;Broken Hill;1;;
567;0000-2400;1234567;AUS;4JK ABC Northwest Queensland;E;AUS;Julia Creek;1;;
567;0000-2400;1234567;AUS;6MN ABC Northwest WA;E;AUS;Newman/ABC Tower;1;;
567;0000-2400;1234567;AUS;6PN ABC Northwest WA;E;AUS;Pannawonica;1;;
567;0000-2400;1234567;AUS;6PU ABC Northwest WA;E;AUS;Paraburdoo;1;;
567;0000-2400;1234567;AUS;6TP ABC Northwest WA;E;AUS;Tom Price/Spur Road;1;;
567;0000-0505;1234567;IND;AIR North East;E,HI;SAS;Dibrugarh;1;;
567;0630-0930;1234567;IND;AIR North East;E,HI;SAS;Dibrugarh;1;;
567;1000-1100;123456;IND;AIR North East;E,HI;SAS;Dibrugarh;1;;
567;1100-1740;1234567;IND;AIR North East;E,HI;SAS;Dibrugarh;1;;
567;2000-1735;1234567;CHN;CNR 1;M;FE;Lianyungang;1;;
567;0000-2400;1234567;PHL;DXCH-AM Manila Broadcasting Company;E,TAG;SEA;Cotabato City;1;;
567;0000-2400;1234567;KOR;HLKF KBS 1 Radio;K;FE;Jeonju/Baeksan;1;;
567;0000-2400;1234567;J;JOIK NHK Radio 1;J;FE;Sapporo;1;;
567;2200-1700;1234567;THA;Jor. Sor. 5;;SEA;Phon Thong;1;;
567;0000-2400;1234567;GUM;KGUM Newstalk 57 AM;E;Oc;Agana;1;;
567;0600-0700;1234567;LAO;Lao National Radio;HM;SEA;Vientiane/Km 49;1;;
567;0700-0800;1234567;LAO;Lao National Radio;KHM;SEA;Vientiane/Km 49;1;;
567;0900-1330;1234567;LAO;Lao National Radio;LAO;SEA;Vientiane/Km 49;1;;
567;1330-1400;;LAO;Lao National Radio;KH;SEA;Vientiane/Km 49;1;;
567;1430-1500;12;LAO;Lao National Radio;E;SEA;Vientiane/Km 49;1;;
567;1500-1530;34;LAO;Lao National Radio;F;SEA;Vientiane/Km 49;1;;
567;2200-2230;;LAO;Lao National Radio;HM;SEA;Vientiane/Km 49;1;;
567;2230-2300;;LAO;Lao National Radio;KHM;SEA;Vientiane/Km 49;1;;
567;2300-0600;;LAO;Lao National Radio;LAO;SEA;Vientiane/Km 49;1;;
567;0000-2400;1234567;NZL;RNZ National;E;Oc;Wellington/Titahi Bay;1;;
